RequesterAnnotation,Title,WorkerId,RequesterFeedback,CreationTime,AssignmentDurationInSeconds,AcceptTime,HITId,Reject,Answer.Q2,RejectionTime,ApprovalTime,Answer.Q5,Description,Input.tweet6,Last30DaysApprovalRate,AutoApprovalTime,Answer.comment,Answer.Q0,AssignmentStatus,NumberOfSimilarHITs,Input.label,AssignmentId,WorkTimeInSeconds,HITTypeId,Expiration,Answer.Q8,Answer.Q9,Answer.Q6,Answer.Q7,Answer.Q4,Reward,Input.control,Answer.Q3,LifetimeInSeconds,Answer.Q1,AutoApprovalDelayInSeconds,MaxAssignments,LifetimeApprovalRate,Input.tweet7,SubmitTime,Input.tweet5,Input.tweet4,Input.tweet3,Input.tweet2,Input.tweet1,Input.tweet0,Keywords,Approve,Last7DaysApprovalRate,Input.tweet9,Input.tweet8
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A1DU8ERYMY6P9S,,Wed Sep 18 05:26:35 GMT 2013,1800,Wed Sep 18 05:51:25 GMT 2013,2ZIOUQIHPCGJ8H772ON56H0JR6B60B,X,Choice3,,2013/09/18 13:55:17 +0000,Choice2,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.","This Week in Tech 422: Nine Degrees of Whimsy - Hosts: Leo Laporte, Dan Patterson, and Rene Ritchie   Microsoft/No... http://t.co/jqE5okQZZ3",100% (21/21),Wed Sep 18 13:51:42 GMT 2013,,Choice1,Approved,,negative,273AT2D5NQYNBJ8WE4752YMNKGF48H,17,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:35 GMT 2013,Choice2,Choice6,Choice1,Choice3,Choice2,$0.05 ,7,Choice4,,Choice2,28800,3,100% (21/21),Last week folks wrote &amp; worried about Microsoft and this week they are worried if #MSFT has too much power &amp; money http://t.co/KS3f45h2oJ,Wed Sep 18 05:51:42 GMT 2013,9to5Mac -- Microsoft releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/d3rs5XTXH5,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,#BeijingJobs SENIOR DEVELOPMENT LEAD-MOD-Beijing Job: Microsoft - Beijing - Job Category:... http://t.co/3H4xSjELmU #Job #Beijing #Jobs,"#tenz delegates, download Windows Server 2012 R2 preview or Microsoft System Center 2012 preview and be in to win:
https://t.co/mJitCjKyAB",Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/Ux38gYVsMz,keje microsoft word tak buat lg,twitter sentiment analysis microsoft positive neutral negative,,100% (21/21),"Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/Pp159HNid8 #Android","Billboardbiz: Xbox Music Expands to iOS, Android: Xbox Music is breaking out of the Microsoft box. The on-dema... http://t.co/r0610ijKZf"
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A3PDKI5EE5ZC5B,,Wed Sep 18 05:26:35 GMT 2013,1800,Wed Sep 18 06:28:15 GMT 2013,2ZIOUQIHPCGJ8H772ON56H0JR6B60B,X,Choice4,,2013/09/18 14:30:17 +0000,Choice4,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.","This Week in Tech 422: Nine Degrees of Whimsy - Hosts: Leo Laporte, Dan Patterson, and Rene Ritchie   Microsoft/No... http://t.co/jqE5okQZZ3",100% (23/23),Wed Sep 18 14:30:00 GMT 2013,,Choice4,Approved,,negative,2CD92HECWA6X92TIQ0RCY5KXXD0KJ8,105,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:35 GMT 2013,Choice4,Choice3,Choice4,Choice4,Choice4,$0.05 ,7,Choice4,,Choice2,28800,3,100% (23/23),Last week folks wrote &amp; worried about Microsoft and this week they are worried if #MSFT has too much power &amp; money http://t.co/KS3f45h2oJ,Wed Sep 18 06:30:00 GMT 2013,9to5Mac -- Microsoft releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/d3rs5XTXH5,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,#BeijingJobs SENIOR DEVELOPMENT LEAD-MOD-Beijing Job: Microsoft - Beijing - Job Category:... http://t.co/3H4xSjELmU #Job #Beijing #Jobs,"#tenz delegates, download Windows Server 2012 R2 preview or Microsoft System Center 2012 preview and be in to win:
https://t.co/mJitCjKyAB",Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/Ux38gYVsMz,keje microsoft word tak buat lg,twitter sentiment analysis microsoft positive neutral negative,,100% (23/23),"Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/Pp159HNid8 #Android","Billboardbiz: Xbox Music Expands to iOS, Android: Xbox Music is breaking out of the Microsoft box. The on-dema... http://t.co/r0610ijKZf"
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A1UYEKLO65NE9A,,Wed Sep 18 05:26:35 GMT 2013,1800,Wed Sep 18 05:52:39 GMT 2013,2ZIOUQIHPCGJ8H772ON56H0JR6B60B,X,Choice4,,2013/09/18 13:55:18 +0000,Choice6,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.","This Week in Tech 422: Nine Degrees of Whimsy - Hosts: Leo Laporte, Dan Patterson, and Rene Ritchie   Microsoft/No... http://t.co/jqE5okQZZ3",100% (63/63),Wed Sep 18 13:53:39 GMT 2013,,Choice3,Approved,,negative,2N9JHP4BDDKGA2DX6I0XCG35FGS6Z9,60,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:35 GMT 2013,Choice6,Choice4,Choice3,Choice4,Choice4,$0.05 ,7,Choice4,,Choice2,28800,3,100% (63/63),Last week folks wrote &amp; worried about Microsoft and this week they are worried if #MSFT has too much power &amp; money http://t.co/KS3f45h2oJ,Wed Sep 18 05:53:39 GMT 2013,9to5Mac -- Microsoft releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/d3rs5XTXH5,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,#BeijingJobs SENIOR DEVELOPMENT LEAD-MOD-Beijing Job: Microsoft - Beijing - Job Category:... http://t.co/3H4xSjELmU #Job #Beijing #Jobs,"#tenz delegates, download Windows Server 2012 R2 preview or Microsoft System Center 2012 preview and be in to win:
https://t.co/mJitCjKyAB",Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/Ux38gYVsMz,keje microsoft word tak buat lg,twitter sentiment analysis microsoft positive neutral negative,,100% (63/63),"Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/Pp159HNid8 #Android","Billboardbiz: Xbox Music Expands to iOS, Android: Xbox Music is breaking out of the Microsoft box. The on-dema... http://t.co/r0610ijKZf"
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A2RYLSV8FIZS0D,,Wed Sep 18 05:26:35 GMT 2013,1800,Wed Sep 18 06:30:48 GMT 2013,27L9Z0B6UTO6Z8J16EMRTGPWUDMZOJ,,Choice3,,2013/09/18 14:35:17 +0000,Choice6,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,100% (21/21),Wed Sep 18 14:32:51 GMT 2013,,Choice3,Approved,,negative,22CMT6YTWX4H9L7VPP49IGI6Q391WH,123,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:35 GMT 2013,Choice6,Choice4,Choice3,Choice3,Choice3,$0.05 ,1,Choice3,,Choice2,28800,3,100% (21/21),@hacharyzanford who even uses Microsoft Word?,Wed Sep 18 06:32:51 GMT 2013,"RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W","RT @richarddjordan: The Microsoft #bizspark team showing Alex around the surface. Alex: ""oh my gosh I love this"". http://t.co/UdmR7zDGKq",[Gaming News] Microsoft launches Xbox Music on Web for free http://t.co/lI58ZtOAJl,Microsoft launches Xbox Music on Web for free http://t.co/jgnvusWBBS,Microsoft office takin yrs to download,"Microsoft Corporation : Microsoft launches Xbox Music across iOS and Android, adds free streaming on the Web http://t.co/S9iJPZ6n5x $MSFT",twitter sentiment analysis microsoft positive neutral negative,X,100% (21/21),Microsoft Flight: Stearman Landing Challenge 1: http://t.co/emsqVR8Nal via @YouTube,oh no! my stepdad was installing microsoft 2013 into my computer and saw my fanfics folder and asked what it was
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A1UYEKLO65NE9A,,Wed Sep 18 05:26:35 GMT 2013,1800,Wed Sep 18 06:07:03 GMT 2013,27L9Z0B6UTO6Z8J16EMRTGPWUDMZOJ,,Choice3,,2013/09/18 14:10:17 +0000,Choice6,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,100% (63/63),Wed Sep 18 14:08:01 GMT 2013,,Choice4,Approved,,negative,2USCOK2JE1M7VOPFZCN6XZAC8O2NUB,58,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:35 GMT 2013,Choice6,Choice2,Choice4,Choice3,Choice4,$0.05 ,1,Choice4,,Choice2,28800,3,100% (63/63),@hacharyzanford who even uses Microsoft Word?,Wed Sep 18 06:08:01 GMT 2013,"RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W","RT @richarddjordan: The Microsoft #bizspark team showing Alex around the surface. Alex: ""oh my gosh I love this"". http://t.co/UdmR7zDGKq",[Gaming News] Microsoft launches Xbox Music on Web for free http://t.co/lI58ZtOAJl,Microsoft launches Xbox Music on Web for free http://t.co/jgnvusWBBS,Microsoft office takin yrs to download,"Microsoft Corporation : Microsoft launches Xbox Music across iOS and Android, adds free streaming on the Web http://t.co/S9iJPZ6n5x $MSFT",twitter sentiment analysis microsoft positive neutral negative,X,100% (63/63),Microsoft Flight: Stearman Landing Challenge 1: http://t.co/emsqVR8Nal via @YouTube,oh no! my stepdad was installing microsoft 2013 into my computer and saw my fanfics folder and asked what it was
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A1GXY0CTA5O4Z5,,Wed Sep 18 05:26:35 GMT 2013,1800,Wed Sep 18 08:41:53 GMT 2013,27L9Z0B6UTO6Z8J16EMRTGPWUDMZOJ,,Choice3,,,Choice3,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,0% (0/0),Wed Sep 18 09:43:15 PDT 2013,NO,Choice4,Submitted,,negative,2XBKM05BMJTUN218UEG90A7SDG7JEQ,82,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:35 GMT 2013,Choice3,Choice4,Choice4,Choice3,Choice3,$0.05 ,1,Choice4,,Choice2,28800,3,0% (0/0),@hacharyzanford who even uses Microsoft Word?,Wed Sep 18 08:43:15 GMT 2013,"RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W","RT @richarddjordan: The Microsoft #bizspark team showing Alex around the surface. Alex: ""oh my gosh I love this"". http://t.co/UdmR7zDGKq",[Gaming News] Microsoft launches Xbox Music on Web for free http://t.co/lI58ZtOAJl,Microsoft launches Xbox Music on Web for free http://t.co/jgnvusWBBS,Microsoft office takin yrs to download,"Microsoft Corporation : Microsoft launches Xbox Music across iOS and Android, adds free streaming on the Web http://t.co/S9iJPZ6n5x $MSFT",twitter sentiment analysis microsoft positive neutral negative,X,0% (0/0),Microsoft Flight: Stearman Landing Challenge 1: http://t.co/emsqVR8Nal via @YouTube,oh no! my stepdad was installing microsoft 2013 into my computer and saw my fanfics folder and asked what it was
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,AH1OF8SMYHFGO,,Wed Sep 18 05:26:35 GMT 2013,1800,Wed Sep 18 06:41:30 GMT 2013,22H6R70G5R98JCO99ZYW1STN0TYAQ2,,Choice4,,2013/09/18 15:05:17 +0000,Choice6,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.","$ROIAK Microsoft Expands Xbox Music Service to Android, Apple Devices http://t.co/tWp8LtdUsS",100% (31/31),Wed Sep 18 15:05:06 GMT 2013,,Choice6,Approved,,positive,20WJ3NAB6BFMLJT4C3K12JFDOYATGJ,1416,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:35 GMT 2013,Choice6,Choice4,Choice6,Choice4,Choice5,$0.05 ,2,Choice4,,Choice2,28800,3,100% (31/31),RT @9to5mac: Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/HLdDeWYMj9,Wed Sep 18 07:05:06 GMT 2013,Read this Yall ;) http://t.co/TCy9fVMFTL,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Microsoft Xbox 360 S Limited Edition Halo 4 Bundle 320 GB Glowing Blue on @eBay! http://t.co/U9JeGO4Asa #retweet #tweetspecial #megustaria,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,RT @iClarified: Microsoft Releases Xbox Music App for iPhone [Update]... http://t.co/uImVJLo2AS,What If Elop Becomes Microsoft's Next CEO? - Forbes http://t.co/OTgES5r7a1,twitter sentiment analysis microsoft positive neutral negative,X,100% (31/31),"Christmas console wars: Microsoft announces Xbox One will go on sale before ... -  The Xbox One, at the Violin... http://t.co/16OgUYweWt",@UberFacts: Apple's iPhone is now worth more than all of Microsoft. But I'll sell you mine for fifty bucks.
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A1UYEKLO65NE9A,,Wed Sep 18 05:26:35 GMT 2013,1800,Wed Sep 18 06:36:17 GMT 2013,22H6R70G5R98JCO99ZYW1STN0TYAQ2,X,Choice3,,2013/09/18 14:40:16 +0000,Choice3,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.","$ROIAK Microsoft Expands Xbox Music Service to Android, Apple Devices http://t.co/tWp8LtdUsS",100% (63/63),Wed Sep 18 14:36:57 GMT 2013,,Choice1,Approved,,positive,25EEC1PC6SK9XNDB2K9ZNHMAI940O1,40,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:35 GMT 2013,Choice3,Choice3,Choice1,Choice3,Choice4,$0.05 ,2,Choice4,,Choice4,28800,3,100% (63/63),RT @9to5mac: Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/HLdDeWYMj9,Wed Sep 18 06:36:57 GMT 2013,Read this Yall ;) http://t.co/TCy9fVMFTL,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Microsoft Xbox 360 S Limited Edition Halo 4 Bundle 320 GB Glowing Blue on @eBay! http://t.co/U9JeGO4Asa #retweet #tweetspecial #megustaria,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,RT @iClarified: Microsoft Releases Xbox Music App for iPhone [Update]... http://t.co/uImVJLo2AS,What If Elop Becomes Microsoft's Next CEO? - Forbes http://t.co/OTgES5r7a1,twitter sentiment analysis microsoft positive neutral negative,,100% (63/63),"Christmas console wars: Microsoft announces Xbox One will go on sale before ... -  The Xbox One, at the Violin... http://t.co/16OgUYweWt",@UberFacts: Apple's iPhone is now worth more than all of Microsoft. But I'll sell you mine for fifty bucks.
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,AFAJMHG41F7Q9,,Wed Sep 18 05:26:35 GMT 2013,1800,Wed Sep 18 06:32:13 GMT 2013,22H6R70G5R98JCO99ZYW1STN0TYAQ2,X,Choice3,,2013/09/18 14:40:16 +0000,Choice4,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.","$ROIAK Microsoft Expands Xbox Music Service to Android, Apple Devices http://t.co/tWp8LtdUsS",100% (26/26),Wed Sep 18 14:36:55 GMT 2013,Am not sure if its a problem with the survey design or my browser: I've been able to give multiple answers to questions 9 & 10. At least that's how it appears on my browser Chrome (latest stable version) on Ubuntu 13.04.,Choice4,Approved,,positive,26QB49F9SSSH356P28JTEH5FG3MSWS,282,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:35 GMT 2013,Choice4,Choice6,Choice4,Choice3,Choice4,$0.05 ,2,Choice4,,Choice2,28800,3,100% (26/26),RT @9to5mac: Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/HLdDeWYMj9,Wed Sep 18 06:36:55 GMT 2013,Read this Yall ;) http://t.co/TCy9fVMFTL,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Microsoft Xbox 360 S Limited Edition Halo 4 Bundle 320 GB Glowing Blue on @eBay! http://t.co/U9JeGO4Asa #retweet #tweetspecial #megustaria,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,RT @iClarified: Microsoft Releases Xbox Music App for iPhone [Update]... http://t.co/uImVJLo2AS,What If Elop Becomes Microsoft's Next CEO? - Forbes http://t.co/OTgES5r7a1,twitter sentiment analysis microsoft positive neutral negative,,100% (26/26),"Christmas console wars: Microsoft announces Xbox One will go on sale before ... -  The Xbox One, at the Violin... http://t.co/16OgUYweWt",@UberFacts: Apple's iPhone is now worth more than all of Microsoft. But I'll sell you mine for fifty bucks.
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A1DU8ERYMY6P9S,,Wed Sep 18 05:26:35 GMT 2013,1800,Wed Sep 18 05:55:43 GMT 2013,2Q2SSZVXX2Q4BYZQ49PGWIW1P9QO6I,X,Choice3,,2013/09/18 14:00:17 +0000,Choice4,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",RT @windowsappstorm: Woah! Microsoft has made available Xbox Music for iOS and Android in one go http://t.co/soKTRXvccf,100% (21/21),Wed Sep 18 13:56:06 GMT 2013,,Choice4,Approved,,positive,2KYX3YOCCF0CV9P33E9NRIXYOO6SRO,23,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:35 GMT 2013,Choice4,Choice6,Choice4,Choice3,Choice2,$0.05 ,2,Choice3,,Choice2,28800,3,100% (21/21),Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/mtzWWtJNhG,Wed Sep 18 05:56:06 GMT 2013,Video games have proven to be the only way to spread peace and love in the world ! #sony #Microsoft  hurry with the damn consoles,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/BCyBzu1peN,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/r0kXWnezl5,Microsoft Takes Xbox Music to Rival Devices http://t.co/vduaIdKe7C,"@Atreyu_Tea This entire course is on Microsoft Office. Word, Powerpoint and Excel. FUCK. MY. LIFE.",#Apple sort iOS7 cette semaine.  Pour une fois que Microsoft est en avance avec son #Windows8! :) #OsWar,twitter sentiment analysis microsoft positive neutral negative,,100% (21/21),"RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W",RT @Sabershapervavi: Microsoft       Nokia
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A1UYEKLO65NE9A,,Wed Sep 18 05:26:35 GMT 2013,1800,Wed Sep 18 05:36:54 GMT 2013,2Q2SSZVXX2Q4BYZQ49PGWIW1P9QO6I,X,Choice3,,2013/09/18 13:40:16 +0000,Choice2,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",RT @windowsappstorm: Woah! Microsoft has made available Xbox Music for iOS and Android in one go http://t.co/soKTRXvccf,100% (63/63),Wed Sep 18 13:38:45 GMT 2013,,Choice3,Approved,,positive,2SHDOBDDP8PJ2OZJRTOMK3Q3HJFE33,111,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:35 GMT 2013,Choice2,Choice6,Choice3,Choice3,Choice4,$0.05 ,2,Choice4,,Choice2,28800,3,100% (63/63),Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/mtzWWtJNhG,Wed Sep 18 05:38:45 GMT 2013,Video games have proven to be the only way to spread peace and love in the world ! #sony #Microsoft  hurry with the damn consoles,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/BCyBzu1peN,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/r0kXWnezl5,Microsoft Takes Xbox Music to Rival Devices http://t.co/vduaIdKe7C,"@Atreyu_Tea This entire course is on Microsoft Office. Word, Powerpoint and Excel. FUCK. MY. LIFE.",#Apple sort iOS7 cette semaine.  Pour une fois que Microsoft est en avance avec son #Windows8! :) #OsWar,twitter sentiment analysis microsoft positive neutral negative,,100% (63/63),"RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W",RT @Sabershapervavi: Microsoft       Nokia
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A3B474LIYGQ6DO,,Wed Sep 18 05:26:35 GMT 2013,1800,Wed Sep 18 06:39:16 GMT 2013,2Q2SSZVXX2Q4BYZQ49PGWIW1P9QO6I,,Choice4,,2013/09/18 14:45:16 +0000,Choice4,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",RT @windowsappstorm: Woah! Microsoft has made available Xbox Music for iOS and Android in one go http://t.co/soKTRXvccf,100% (27/27),Wed Sep 18 14:40:48 GMT 2013,GOOD ATTEMPT,Choice2,Approved,,positive,2ZYAUC26DG67J5299L6K9COKA3W5CU,92,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:35 GMT 2013,Choice4,Choice5,Choice2,Choice4,Choice5,$0.05 ,2,Choice4,,Choice3,28800,3,100% (27/27),Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/mtzWWtJNhG,Wed Sep 18 06:40:48 GMT 2013,Video games have proven to be the only way to spread peace and love in the world ! #sony #Microsoft  hurry with the damn consoles,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/BCyBzu1peN,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/r0kXWnezl5,Microsoft Takes Xbox Music to Rival Devices http://t.co/vduaIdKe7C,"@Atreyu_Tea This entire course is on Microsoft Office. Word, Powerpoint and Excel. FUCK. MY. LIFE.",#Apple sort iOS7 cette semaine.  Pour une fois que Microsoft est en avance avec son #Windows8! :) #OsWar,twitter sentiment analysis microsoft positive neutral negative,X,100% (27/27),"RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W",RT @Sabershapervavi: Microsoft       Nokia
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,AFAJMHG41F7Q9,,Wed Sep 18 05:26:35 GMT 2013,1800,Wed Sep 18 07:03:55 GMT 2013,2BQLZ6R70G5RFCIEXOMEGWSSV4H8OP,X,Choice3,,2013/09/18 15:10:17 +0000,Choice4,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",@mcclurg28 and get Microsoft word,100% (26/26),Wed Sep 18 15:05:48 GMT 2013,,Choice3,Approved,,positive,21FDWIOV1S7ST7IZUFS37DZ8VS9JY2,113,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:35 GMT 2013,Choice4,Choice2,Choice3,Choice3,Choice2,$0.05 ,1,Choice4,,Choice2,28800,3,100% (26/26),"RT @MSFTnews: Microsoft brings @Xbox Music to iOS and Android devices, plus free streaming on the Web. http://t.co/zbMiNyv5PO",Wed Sep 18 07:05:48 GMT 2013,Check this #bargain! #Microsoft #W8 Pro Pack (Win 8 to Win 8 Pro Upgrade) http://t.co/xWXNjL7pV3  #electronics #deals,"Microsoft's ""secure download manager"" from Dreamspark refuses to download anything at any speed. http://t.co/6inUsZSOGN",Microsoft doubles down on Xbox Music with revamped service -- including iOS and Google Play apps - http://t.co/05aipnBj8Y #xbox,A short tutorial introducing us to the Microsoft Excel 2010 working environment http://t.co/kgpowzpHcm,Microsoft actually bought Nokia...Smart Business right there!!!,Learn about formatting connectors within #flowcharts in Microsoft Office 2011 applications http://t.co/MhtbQfE9Yf,twitter sentiment analysis microsoft positive neutral negative,,100% (26/26),"i dont even have microsoft office, am i even a student","@benpva16 @JimPalmeri If I met him, I'd hack his bank account using Microsoft Word #DontReadTheComments"
BatchId:1270462;,Label the sentiment of each tweet about Microsoft,A1DU8ERYMY6P9S,,Wed Sep 18 05:26:35 GMT 2013,1800,Wed Sep 18 05:51:01 GMT 2013,2BQLZ6R70G5RFCIEXOMEGWSSV4H8OP,X,Choice3,,2013/09/18 13:55:17 +0000,Choice3,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",@mcclurg28 and get Microsoft word,100% (21/21),Wed Sep 18 13:51:24 GMT 2013,,Choice1,Approved,,positive,21T4IXKO2L92NIH2ORO37OCCNKTCD8,23,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Wed Sep 25 05:26:35 GMT 2013,Choice3,Choice4,Choice1,Choice3,Choice4,$0.05 ,1,Choice4,,Choice2,28800,3,100% (21/21),"RT @MSFTnews: Microsoft brings @Xbox Music to iOS and Android devices, plus free streaming on the Web. http://t.co/zbMiNyv5PO",Wed Sep 18 05:51:24 GMT 2013,Check this #bargain! #Microsoft #W8 Pro Pack (Win 8 to Win 8 Pro Upgrade) http://t.co/xWXNjL7pV3  #electronics #deals,"Microsoft's ""secure download manager"" from Dreamspark refuses to download anything at any speed. http://t.co/6inUsZSOGN",Microsoft doubles down on Xbox Music with revamped service -- including iOS and Google Play apps - http://t.co/05aipnBj8Y #xbox,A short tutorial introducing us to the Microsoft Excel 2010 working environment http://t.co/kgpowzpHcm,Microsoft actually bought Nokia...Smart Business right there!!!,Learn about formatting connectors within #flowcharts in Microsoft Office 2011 applications http://t.co/MhtbQfE9Yf,twitter sentiment analysis microsoft positive neutral negative,,100% (21/21),"i dont even have microsoft office, am i even a student","@benpva16 @JimPalmeri If I met him, I'd hack his bank account using Microsoft Word #DontReadTheComments"
