HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.tweet0,Input.tweet1,Input.tweet2,Input.tweet3,Input.tweet4,Input.tweet5,Input.tweet6,Input.tweet7,Input.tweet8,Input.tweet9,Input.control,Input.label,Answer.Q0,Answer.Q1,Answer.Q2,Answer.Q3,Answer.Q4,Answer.Q5,Answer.Q6,Answer.Q7,Answer.Q8,Answer.Q9,Answer.comment,Approve,Reject
2QAKMT6YTWX4N7M83WVDI9GI8Z20VW,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,2H5ZKPFE4EGDNHR8J6ZIINZWE1WH7U,AFAJMHG41F7Q9,Approved,Wed Sep 18 07:23:37 GMT 2013,Wed Sep 18 07:24:36 GMT 2013,Wed Sep 18 15:24:36 GMT 2013,2013/09/18 15:25:17 +0000,,,59,100% (26/26),100% (26/26),100% (26/26),RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,@Wario64 This MS tweet say Xbox Music is on iOS and Android also. https://t.co/zEmrdYfjPl,"Stupid Microsoft word, deleting my English essay due tomorrow.",RT @Mytushi: Check out my newest video of the Xbox One dashboard! #XboxOne #Microsoft #XboxLive http://t.co/Sji5Wwq2Ym #PS4 #nextgen #conso,[Globe: Tech] Microsoft launches Xbox Music on Web for free http://t.co/SHX5hQvY9F,Protected: Microsoft Buys Nokia: What Happens Next Matters Most http://t.co/suQIDCmnw0 via @sepharimgroup,Microsoft Takes Xbox Music to Rival Devices: Microsoft is finally following through on a pl... http://t.co/4uDCuofiZo #TruOptik #BigData,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/rlB5mCS80z,Microsoft doubles down on Xbox Music with revamped service  including iOS and Google Play apps http://t.co/m3VNIhdoQf #mobile,6 more followers tonight could be your lucky night for 800 microsoft points,6,positive,Choice4,Choice4,Choice3,Choice4,Choice5,Choice4,Choice4,Choice3,Choice4,Choice3,,,
2ZIOUQIHPCGJ8H772ON56H0JR6B60B,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,273AT2D5NQYNBJ8WE4752YMNKGF48H,A1DU8ERYMY6P9S,Approved,Wed Sep 18 05:51:25 GMT 2013,Wed Sep 18 05:51:42 GMT 2013,Wed Sep 18 13:51:42 GMT 2013,2013/09/18 13:55:17 +0000,,,17,100% (21/21),100% (21/21),100% (21/21),keje microsoft word tak buat lg,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/Ux38gYVsMz,"#tenz delegates, download Windows Server 2012 R2 preview or Microsoft System Center 2012 preview and be in to win:
https://t.co/mJitCjKyAB",#BeijingJobs SENIOR DEVELOPMENT LEAD-MOD-Beijing Job: Microsoft - Beijing - Job Category:... http://t.co/3H4xSjELmU #Job #Beijing #Jobs,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,9to5Mac -- Microsoft releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/d3rs5XTXH5,"This Week in Tech 422: Nine Degrees of Whimsy - Hosts: Leo Laporte, Dan Patterson, and Rene Ritchie   Microsoft/No... http://t.co/jqE5okQZZ3",Last week folks wrote &amp; worried about Microsoft and this week they are worried if #MSFT has too much power &amp; money http://t.co/KS3f45h2oJ,"Billboardbiz: Xbox Music Expands to iOS, Android: Xbox Music is breaking out of the Microsoft box. The on-dema... http://t.co/r0610ijKZf","Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/Pp159HNid8 #Android",7,negative,Choice1,Choice2,Choice3,Choice4,Choice2,Choice2,Choice1,Choice3,Choice2,Choice6,,,
2ZIOUQIHPCGJ8H772ON56H0JR6B60B,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,2CD92HECWA6X92TIQ0RCY5KXXD0KJ8,A3PDKI5EE5ZC5B,Approved,Wed Sep 18 06:28:15 GMT 2013,Wed Sep 18 06:30:00 GMT 2013,Wed Sep 18 14:30:00 GMT 2013,2013/09/18 14:30:17 +0000,,,105,100% (23/23),100% (23/23),100% (23/23),keje microsoft word tak buat lg,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/Ux38gYVsMz,"#tenz delegates, download Windows Server 2012 R2 preview or Microsoft System Center 2012 preview and be in to win:
https://t.co/mJitCjKyAB",#BeijingJobs SENIOR DEVELOPMENT LEAD-MOD-Beijing Job: Microsoft - Beijing - Job Category:... http://t.co/3H4xSjELmU #Job #Beijing #Jobs,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,9to5Mac -- Microsoft releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/d3rs5XTXH5,"This Week in Tech 422: Nine Degrees of Whimsy - Hosts: Leo Laporte, Dan Patterson, and Rene Ritchie   Microsoft/No... http://t.co/jqE5okQZZ3",Last week folks wrote &amp; worried about Microsoft and this week they are worried if #MSFT has too much power &amp; money http://t.co/KS3f45h2oJ,"Billboardbiz: Xbox Music Expands to iOS, Android: Xbox Music is breaking out of the Microsoft box. The on-dema... http://t.co/r0610ijKZf","Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/Pp159HNid8 #Android",7,negative,Choice4,Choice2,Choice4,Choice4,Choice4,Choice4,Choice4,Choice4,Choice4,Choice3,,,
2ZIOUQIHPCGJ8H772ON56H0JR6B60B,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,2N9JHP4BDDKGA2DX6I0XCG35FGS6Z9,A1UYEKLO65NE9A,Approved,Wed Sep 18 05:52:39 GMT 2013,Wed Sep 18 05:53:39 GMT 2013,Wed Sep 18 13:53:39 GMT 2013,2013/09/18 13:55:18 +0000,,,60,100% (63/63),100% (63/63),100% (63/63),keje microsoft word tak buat lg,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/Ux38gYVsMz,"#tenz delegates, download Windows Server 2012 R2 preview or Microsoft System Center 2012 preview and be in to win:
https://t.co/mJitCjKyAB",#BeijingJobs SENIOR DEVELOPMENT LEAD-MOD-Beijing Job: Microsoft - Beijing - Job Category:... http://t.co/3H4xSjELmU #Job #Beijing #Jobs,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,9to5Mac -- Microsoft releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/d3rs5XTXH5,"This Week in Tech 422: Nine Degrees of Whimsy - Hosts: Leo Laporte, Dan Patterson, and Rene Ritchie   Microsoft/No... http://t.co/jqE5okQZZ3",Last week folks wrote &amp; worried about Microsoft and this week they are worried if #MSFT has too much power &amp; money http://t.co/KS3f45h2oJ,"Billboardbiz: Xbox Music Expands to iOS, Android: Xbox Music is breaking out of the Microsoft box. The on-dema... http://t.co/r0610ijKZf","Microsoft Expands Xbox Music Service to Android, Apple Devices - Businessweek http://t.co/Pp159HNid8 #Android",7,negative,Choice3,Choice2,Choice4,Choice4,Choice4,Choice6,Choice3,Choice4,Choice6,Choice4,,,
27L9Z0B6UTO6Z8J16EMRTGPWUDMZOJ,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,22CMT6YTWX4H9L7VPP49IGI6Q391WH,A2RYLSV8FIZS0D,Approved,Wed Sep 18 06:30:48 GMT 2013,Wed Sep 18 06:32:51 GMT 2013,Wed Sep 18 14:32:51 GMT 2013,2013/09/18 14:35:17 +0000,,,123,100% (21/21),100% (21/21),100% (21/21),"Microsoft Corporation : Microsoft launches Xbox Music across iOS and Android, adds free streaming on the Web http://t.co/S9iJPZ6n5x $MSFT",Microsoft office takin yrs to download,Microsoft launches Xbox Music on Web for free http://t.co/jgnvusWBBS,[Gaming News] Microsoft launches Xbox Music on Web for free http://t.co/lI58ZtOAJl,"RT @richarddjordan: The Microsoft #bizspark team showing Alex around the surface. Alex: ""oh my gosh I love this"". http://t.co/UdmR7zDGKq","RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,@hacharyzanford who even uses Microsoft Word?,oh no! my stepdad was installing microsoft 2013 into my computer and saw my fanfics folder and asked what it was,Microsoft Flight: Stearman Landing Challenge 1: http://t.co/emsqVR8Nal via @YouTube,1,negative,Choice3,Choice2,Choice3,Choice3,Choice3,Choice6,Choice3,Choice3,Choice6,Choice4,,,
27L9Z0B6UTO6Z8J16EMRTGPWUDMZOJ,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,2USCOK2JE1M7VOPFZCN6XZAC8O2NUB,A1UYEKLO65NE9A,Approved,Wed Sep 18 06:07:03 GMT 2013,Wed Sep 18 06:08:01 GMT 2013,Wed Sep 18 14:08:01 GMT 2013,2013/09/18 14:10:17 +0000,,,58,100% (63/63),100% (63/63),100% (63/63),"Microsoft Corporation : Microsoft launches Xbox Music across iOS and Android, adds free streaming on the Web http://t.co/S9iJPZ6n5x $MSFT",Microsoft office takin yrs to download,Microsoft launches Xbox Music on Web for free http://t.co/jgnvusWBBS,[Gaming News] Microsoft launches Xbox Music on Web for free http://t.co/lI58ZtOAJl,"RT @richarddjordan: The Microsoft #bizspark team showing Alex around the surface. Alex: ""oh my gosh I love this"". http://t.co/UdmR7zDGKq","RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,@hacharyzanford who even uses Microsoft Word?,oh no! my stepdad was installing microsoft 2013 into my computer and saw my fanfics folder and asked what it was,Microsoft Flight: Stearman Landing Challenge 1: http://t.co/emsqVR8Nal via @YouTube,1,negative,Choice4,Choice2,Choice3,Choice4,Choice4,Choice6,Choice4,Choice3,Choice6,Choice2,,,
27L9Z0B6UTO6Z8J16EMRTGPWUDMZOJ,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,2XBKM05BMJTUN218UEG90A7SDG7JEQ,A1GXY0CTA5O4Z5,Submitted,Wed Sep 18 08:41:53 GMT 2013,Wed Sep 18 08:43:15 GMT 2013,Wed Sep 18 09:43:15 PDT 2013,,,,82,0% (0/0),0% (0/0),0% (0/0),"Microsoft Corporation : Microsoft launches Xbox Music across iOS and Android, adds free streaming on the Web http://t.co/S9iJPZ6n5x $MSFT",Microsoft office takin yrs to download,Microsoft launches Xbox Music on Web for free http://t.co/jgnvusWBBS,[Gaming News] Microsoft launches Xbox Music on Web for free http://t.co/lI58ZtOAJl,"RT @richarddjordan: The Microsoft #bizspark team showing Alex around the surface. Alex: ""oh my gosh I love this"". http://t.co/UdmR7zDGKq","RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W",RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,@hacharyzanford who even uses Microsoft Word?,oh no! my stepdad was installing microsoft 2013 into my computer and saw my fanfics folder and asked what it was,Microsoft Flight: Stearman Landing Challenge 1: http://t.co/emsqVR8Nal via @YouTube,1,negative,Choice4,Choice2,Choice3,Choice4,Choice3,Choice3,Choice4,Choice3,Choice3,Choice4,NO,,
22H6R70G5R98JCO99ZYW1STN0TYAQ2,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,20WJ3NAB6BFMLJT4C3K12JFDOYATGJ,AH1OF8SMYHFGO,Approved,Wed Sep 18 06:41:30 GMT 2013,Wed Sep 18 07:05:06 GMT 2013,Wed Sep 18 15:05:06 GMT 2013,2013/09/18 15:05:17 +0000,,,1416,100% (31/31),100% (31/31),100% (31/31),What If Elop Becomes Microsoft's Next CEO? - Forbes http://t.co/OTgES5r7a1,RT @iClarified: Microsoft Releases Xbox Music App for iPhone [Update]... http://t.co/uImVJLo2AS,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Microsoft Xbox 360 S Limited Edition Halo 4 Bundle 320 GB Glowing Blue on @eBay! http://t.co/U9JeGO4Asa #retweet #tweetspecial #megustaria,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Read this Yall ;) http://t.co/TCy9fVMFTL,"$ROIAK Microsoft Expands Xbox Music Service to Android, Apple Devices http://t.co/tWp8LtdUsS",RT @9to5mac: Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/HLdDeWYMj9,@UberFacts: Apple's iPhone is now worth more than all of Microsoft. But I'll sell you mine for fifty bucks.,"Christmas console wars: Microsoft announces Xbox One will go on sale before ... -  The Xbox One, at the Violin... http://t.co/16OgUYweWt",2,positive,Choice6,Choice2,Choice4,Choice4,Choice5,Choice6,Choice6,Choice4,Choice6,Choice4,,,
22H6R70G5R98JCO99ZYW1STN0TYAQ2,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,25EEC1PC6SK9XNDB2K9ZNHMAI940O1,A1UYEKLO65NE9A,Approved,Wed Sep 18 06:36:17 GMT 2013,Wed Sep 18 06:36:57 GMT 2013,Wed Sep 18 14:36:57 GMT 2013,2013/09/18 14:40:16 +0000,,,40,100% (63/63),100% (63/63),100% (63/63),What If Elop Becomes Microsoft's Next CEO? - Forbes http://t.co/OTgES5r7a1,RT @iClarified: Microsoft Releases Xbox Music App for iPhone [Update]... http://t.co/uImVJLo2AS,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Microsoft Xbox 360 S Limited Edition Halo 4 Bundle 320 GB Glowing Blue on @eBay! http://t.co/U9JeGO4Asa #retweet #tweetspecial #megustaria,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Read this Yall ;) http://t.co/TCy9fVMFTL,"$ROIAK Microsoft Expands Xbox Music Service to Android, Apple Devices http://t.co/tWp8LtdUsS",RT @9to5mac: Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/HLdDeWYMj9,@UberFacts: Apple's iPhone is now worth more than all of Microsoft. But I'll sell you mine for fifty bucks.,"Christmas console wars: Microsoft announces Xbox One will go on sale before ... -  The Xbox One, at the Violin... http://t.co/16OgUYweWt",2,positive,Choice1,Choice4,Choice3,Choice4,Choice4,Choice3,Choice1,Choice3,Choice3,Choice3,,,
22H6R70G5R98JCO99ZYW1STN0TYAQ2,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,26QB49F9SSSH356P28JTEH5FG3MSWS,AFAJMHG41F7Q9,Approved,Wed Sep 18 06:32:13 GMT 2013,Wed Sep 18 06:36:55 GMT 2013,Wed Sep 18 14:36:55 GMT 2013,2013/09/18 14:40:16 +0000,,,282,100% (26/26),100% (26/26),100% (26/26),What If Elop Becomes Microsoft's Next CEO? - Forbes http://t.co/OTgES5r7a1,RT @iClarified: Microsoft Releases Xbox Music App for iPhone [Update]... http://t.co/uImVJLo2AS,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Microsoft Xbox 360 S Limited Edition Halo 4 Bundle 320 GB Glowing Blue on @eBay! http://t.co/U9JeGO4Asa #retweet #tweetspecial #megustaria,RT @TheNextWeb: Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/jHBBjsrgTS by @kaylenehong,Read this Yall ;) http://t.co/TCy9fVMFTL,"$ROIAK Microsoft Expands Xbox Music Service to Android, Apple Devices http://t.co/tWp8LtdUsS",RT @9to5mac: Microsoft quietly releases Xbox Music for iOS with ad-free music streaming and cross-platform syncing http://t.co/HLdDeWYMj9,@UberFacts: Apple's iPhone is now worth more than all of Microsoft. But I'll sell you mine for fifty bucks.,"Christmas console wars: Microsoft announces Xbox One will go on sale before ... -  The Xbox One, at the Violin... http://t.co/16OgUYweWt",2,positive,Choice4,Choice2,Choice3,Choice4,Choice4,Choice4,Choice4,Choice3,Choice4,Choice6,Am not sure if its a problem with the survey design or my browser: I've been able to give multiple answers to questions 9 & 10. At least that's how it appears on my browser Chrome (latest stable version) on Ubuntu 13.04.,,
2Q2SSZVXX2Q4BYZQ49PGWIW1P9QO6I,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,2KYX3YOCCF0CV9P33E9NRIXYOO6SRO,A1DU8ERYMY6P9S,Approved,Wed Sep 18 05:55:43 GMT 2013,Wed Sep 18 05:56:06 GMT 2013,Wed Sep 18 13:56:06 GMT 2013,2013/09/18 14:00:17 +0000,,,23,100% (21/21),100% (21/21),100% (21/21),#Apple sort iOS7 cette semaine.  Pour une fois que Microsoft est en avance avec son #Windows8! :) #OsWar,"@Atreyu_Tea This entire course is on Microsoft Office. Word, Powerpoint and Excel. FUCK. MY. LIFE.",Microsoft Takes Xbox Music to Rival Devices http://t.co/vduaIdKe7C,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/r0kXWnezl5,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/BCyBzu1peN,Video games have proven to be the only way to spread peace and love in the world ! #sony #Microsoft  hurry with the damn consoles,RT @windowsappstorm: Woah! Microsoft has made available Xbox Music for iOS and Android in one go http://t.co/soKTRXvccf,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/mtzWWtJNhG,RT @Sabershapervavi: Microsoft       Nokia,"RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W",2,positive,Choice4,Choice2,Choice3,Choice3,Choice2,Choice4,Choice4,Choice3,Choice4,Choice6,,,
2Q2SSZVXX2Q4BYZQ49PGWIW1P9QO6I,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,2SHDOBDDP8PJ2OZJRTOMK3Q3HJFE33,A1UYEKLO65NE9A,Approved,Wed Sep 18 05:36:54 GMT 2013,Wed Sep 18 05:38:45 GMT 2013,Wed Sep 18 13:38:45 GMT 2013,2013/09/18 13:40:16 +0000,,,111,100% (63/63),100% (63/63),100% (63/63),#Apple sort iOS7 cette semaine.  Pour une fois que Microsoft est en avance avec son #Windows8! :) #OsWar,"@Atreyu_Tea This entire course is on Microsoft Office. Word, Powerpoint and Excel. FUCK. MY. LIFE.",Microsoft Takes Xbox Music to Rival Devices http://t.co/vduaIdKe7C,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/r0kXWnezl5,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/BCyBzu1peN,Video games have proven to be the only way to spread peace and love in the world ! #sony #Microsoft  hurry with the damn consoles,RT @windowsappstorm: Woah! Microsoft has made available Xbox Music for iOS and Android in one go http://t.co/soKTRXvccf,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/mtzWWtJNhG,RT @Sabershapervavi: Microsoft       Nokia,"RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W",2,positive,Choice3,Choice2,Choice3,Choice4,Choice4,Choice2,Choice3,Choice3,Choice2,Choice6,,,
2Q2SSZVXX2Q4BYZQ49PGWIW1P9QO6I,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,2ZYAUC26DG67J5299L6K9COKA3W5CU,A3B474LIYGQ6DO,Approved,Wed Sep 18 06:39:16 GMT 2013,Wed Sep 18 06:40:48 GMT 2013,Wed Sep 18 14:40:48 GMT 2013,2013/09/18 14:45:16 +0000,,,92,100% (27/27),100% (27/27),100% (27/27),#Apple sort iOS7 cette semaine.  Pour une fois que Microsoft est en avance avec son #Windows8! :) #OsWar,"@Atreyu_Tea This entire course is on Microsoft Office. Word, Powerpoint and Excel. FUCK. MY. LIFE.",Microsoft Takes Xbox Music to Rival Devices http://t.co/vduaIdKe7C,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/r0kXWnezl5,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/BCyBzu1peN,Video games have proven to be the only way to spread peace and love in the world ! #sony #Microsoft  hurry with the damn consoles,RT @windowsappstorm: Woah! Microsoft has made available Xbox Music for iOS and Android in one go http://t.co/soKTRXvccf,Xbox Music lands on iOS and Android devices as Microsoft rolls out free Web streaming http://t.co/mtzWWtJNhG,RT @Sabershapervavi: Microsoft       Nokia,"RT @ericbuenning: #BreakingBad episode recap, done in Microsoft Paint. http://t.co/Ipr0gbbX8W",2,positive,Choice2,Choice3,Choice4,Choice4,Choice5,Choice4,Choice2,Choice4,Choice4,Choice5,GOOD ATTEMPT,,
2BQLZ6R70G5RFCIEXOMEGWSSV4H8OP,2S6PGFL6VCPW5DWTRH9O41S7SRT6LA,Label the sentiment of each tweet about Microsoft,"In this job, you will be presented with tweets about Microsoft. We need you to review the tweets and classify each tweet's sentiment.",twitter sentiment analysis microsoft positive neutral negative,$0.05 ,Wed Sep 18 05:26:35 GMT 2013,3,BatchId:1270462;,1800,28800,Wed Sep 25 05:26:35 GMT 2013,,,21FDWIOV1S7ST7IZUFS37DZ8VS9JY2,AFAJMHG41F7Q9,Approved,Wed Sep 18 07:03:55 GMT 2013,Wed Sep 18 07:05:48 GMT 2013,Wed Sep 18 15:05:48 GMT 2013,2013/09/18 15:10:17 +0000,,,113,100% (26/26),100% (26/26),100% (26/26),Learn about formatting connectors within #flowcharts in Microsoft Office 2011 applications http://t.co/MhtbQfE9Yf,Microsoft actually bought Nokia...Smart Business right there!!!,A short tutorial introducing us to the Microsoft Excel 2010 working environment http://t.co/kgpowzpHcm,Microsoft doubles down on Xbox Music with revamped service -- including iOS and Google Play apps - http://t.co/05aipnBj8Y #xbox,"Microsoft's ""secure download manager"" from Dreamspark refuses to download anything at any speed. http://t.co/6inUsZSOGN",Check this #bargain! #Microsoft #W8 Pro Pack (Win 8 to Win 8 Pro Upgrade) http://t.co/xWXNjL7pV3  #electronics #deals,@mcclurg28 and get Microsoft word,"RT @MSFTnews: Microsoft brings @Xbox Music to iOS and Android devices, plus free streaming on the Web. http://t.co/zbMiNyv5PO","@benpva16 @JimPalmeri If I met him, I'd hack his bank account using Microsoft Word #DontReadTheComments","i dont even have microsoft office, am i even a student",1,positive,Choice3,Choice2,Choice3,Choice4,Choice2,Choice4,Choice3,Choice3,Choice4,Choice2,,,
